Lead_ID,Business_Name,Category,Locality,Landmark,City_Pincode,Est_Monthly_Revenue,Avg_Ticket_Size,Google_Rating,Current_Online_Status,Decision_Maker,Contact_Reference,Key_Vulnerability,SahayShakti_Pitch_Hook,Lead_Priority,Outreach_Status
SST-ROH-1136,Simran Makeover & Academy Rohini,Luxury Salons & Bridal Studios,Sector 5 CSC Market,Near Rajiv Gandhi Cancer Institute,"Rohini, Delhi - 110085",Rs. 22.0 - 28.0 Lakhs/mo,"Rs. 2,000 - Rs. 35,000",4.4 Stars (210 Reviews),No Website (Only Instagram Profile & WhatsApp link),Founders / Master Makeup Artists,+91 9820 520 567,No dedicated digital rate-card or bridal package deposit checkout; competitors with sleek landing pages win wedding bookings.,"Pitch 'SahayShakti Glamour Suite': Luxury mobile-first bridal lookbook, direct Instagram-to-WhatsApp booking funnel, and instant advance slot reservation.",Hot (High Revenue / Zero Web Presence),Uncontacted / Ready for Pitch
SST-ROH-1137,Tresses & Tints Luxury Hair Lounge,Luxury Salons & Bridal Studios,Sector 6 Commercial Complex,Near Ayodhya Chowk,"Rohini, Delhi - 110085",Rs. 12.0 - 16.0 Lakhs/mo,"Rs. 2,000 - Rs. 35,000",4.6 Stars (383 Reviews),No Website (Only Justdial & Google Map listing),Founders / Master Makeup Artists,+91 9810 134 342,Inquiries lost in unorganized Instagram DMs; lacks a luxury bridal lookbook and slot reservation portal.,"Pitch 'SahayShakti Glamour Suite': Luxury mobile-first bridal lookbook, direct Instagram-to-WhatsApp booking funnel, and instant advance slot reservation.",High Priority,Uncontacted / Ready for Pitch
SST-ROH-1138,Belleza Unisex Salon & Bridal Bar,Luxury Salons & Bridal Studios,Sector 18 Commercial Hub,Badli Road / Samaypur link,"Rohini, Delhi - 110089",Rs. 15.0 - 18.0 Lakhs/mo,"Rs. 2,000 - Rs. 35,000",4.9 Stars (193 Reviews),No Website (Only Instagram Profile & WhatsApp link),Founders / Master Makeup Artists,+91 9818 782 967,Inquiries lost in unorganized Instagram DMs; lacks a luxury bridal lookbook and slot reservation portal.,"Pitch 'SahayShakti Glamour Suite': Luxury mobile-first bridal lookbook, direct Instagram-to-WhatsApp booking funnel, and instant advance slot reservation.",Hot (High Revenue / Zero Web Presence),Uncontacted / Ready for Pitch
SST-ROH-1139,Kriti Makeover & Airbrush Studio,Luxury Salons & Bridal Studios,Sector 22 Market,Near Pocket 4 Market,"Rohini, Delhi - 110086",Rs. 10.0 - 15.0 Lakhs/mo,"Rs. 2,000 - Rs. 35,000",4.6 Stars (354 Reviews),No Website (Only Instagram Profile & WhatsApp link),Founders / Master Makeup Artists,+91 9853 949 231,Relies purely on word-of-mouth; missing local Google Search dominance for 'Bridal Makeup Rohini Sector 7/8/9/14'.,"Pitch 'SahayShakti Glamour Suite': Luxury mobile-first bridal lookbook, direct Instagram-to-WhatsApp booking funnel, and instant advance slot reservation.",High Priority,Uncontacted / Ready for Pitch
SST-ROH-1140,The Look Unisex Studio & Spa Hub,Luxury Salons & Bridal Studios,Sector 25 Marble & Commercial Hub,Near Rithala Industrial Area,"Rohini, Delhi - 110085",Rs. 22.0 - 25.0 Lakhs/mo,"Rs. 2,000 - Rs. 35,000",4.5 Stars (547 Reviews),Extremely Outdated Static Page (Not Mobile Responsive),Founders / Master Makeup Artists,+91 9861 637 872,Zero automated client review collection system; no digital loyalty membership landing page.,"Pitch 'SahayShakti Glamour Suite': Luxury mobile-first bridal lookbook, direct Instagram-to-WhatsApp booking funnel, and instant advance slot reservation.",Hot (High Revenue / Zero Web Presence),Uncontacted / Ready for Pitch
SST-ROH-1141,Kavita Bridal Couture & Makeovers,Luxury Salons & Bridal Studios,Mangolpuri Marble Market Hub (Rohini Border),Main Outer Ring Road,"Rohini, Delhi - 110083",Rs. 15.0 - 17.0 Lakhs/mo,"Rs. 2,000 - Rs. 35,000",4.8 Stars (526 Reviews),Broken / Inactive Free Subdomain (.business.site discontinued),Founders / Master Makeup Artists,+91 9831 335 632,Zero automated client review collection system; no digital loyalty membership landing page.,"Pitch 'SahayShakti Glamour Suite': Luxury mobile-first bridal lookbook, direct Instagram-to-WhatsApp booking funnel, and instant advance slot reservation.",Hot (High Revenue / Zero Web Presence),Uncontacted / Ready for Pitch
SST-ROH-1142,Waves & Curls Hair Design Studio,Luxury Salons & Bridal Studios,GT Karnal Road Banquet Belt,Alipur / Rohini Extn,"Rohini, Delhi - 110036",Rs. 21.0 - 23.0 Lakhs/mo,"Rs. 2,000 - Rs. 35,000",4.3 Stars (507 Reviews),No Website (Only Instagram Profile & WhatsApp link),Founders / Master Makeup Artists,+91 9860 805 407,No dedicated digital rate-card or bridal package deposit checkout; competitors with sleek landing pages win wedding bookings.,"Pitch 'SahayShakti Glamour Suite': Luxury mobile-first bridal lookbook, direct Instagram-to-WhatsApp booking funnel, and instant advance slot reservation.",Hot (High Revenue / Zero Web Presence),Uncontacted / Ready for Pitch
SST-ROH-1143,Elegance Bridal Studio & Pre-Bridal Spa,Luxury Salons & Bridal Studios,Pitampura Commercial Hub,Near Netaji Subhash Place / Rani Bagh,"Rohini, Delhi - 110034",Rs. 22.0 - 28.0 Lakhs/mo,"Rs. 2,000 - Rs. 35,000",4.7 Stars (97 Reviews),No Website (Only IndiaMART / Sulekha listing),Founders / Master Makeup Artists,+91 9877 786 295,Relies purely on word-of-mouth; missing local Google Search dominance for 'Bridal Makeup Rohini Sector 7/8/9/14'.,"Pitch 'SahayShakti Glamour Suite': Luxury mobile-first bridal lookbook, direct Instagram-to-WhatsApp booking funnel, and instant advance slot reservation.",Hot (High Revenue / Zero Web Presence),Uncontacted / Ready for Pitch
SST-ROH-1144,The Glam Room By Ritu,Luxury Salons & Bridal Studios,Sector 7 Market,Near Rohini West Metro Station,"Rohini, Delhi - 110085",Rs. 13.0 - 16.0 Lakhs/mo,"Rs. 2,000 - Rs. 35,000",4.8 Stars (433 Reviews),No Website (Only Justdial & Google Map listing),Founders / Master Makeup Artists,+91 9868 943 972,Inquiries lost in unorganized Instagram DMs; lacks a luxury bridal lookbook and slot reservation portal.,"Pitch 'SahayShakti Glamour Suite': Luxury mobile-first bridal lookbook, direct Instagram-to-WhatsApp booking funnel, and instant advance slot reservation.",High Priority,Uncontacted / Ready for Pitch
SST-ROH-1145,Signature Cuts & Colors Hair Lounge,Luxury Salons & Bridal Studios,Sector 8 Main Market,Near Rohini East Metro Station,"Rohini, Delhi - 110085",Rs. 19.0 - 25.0 Lakhs/mo,"Rs. 2,000 - Rs. 35,000",4.8 Stars (657 Reviews),Extremely Outdated Static Page (Not Mobile Responsive),Founders / Master Makeup Artists,+91 9849 485 279,Inquiries lost in unorganized Instagram DMs; lacks a luxury bridal lookbook and slot reservation portal.,"Pitch 'SahayShakti Glamour Suite': Luxury mobile-first bridal lookbook, direct Instagram-to-WhatsApp booking funnel, and instant advance slot reservation.",Hot (High Revenue / Zero Web Presence),Uncontacted / Ready for Pitch
SST-ROH-1146,Sneha Makeovers & Academy,Luxury Salons & Bridal Studios,Sector 9 Commercial Complex,Near DC Chowk,"Rohini, Delhi - 110085",Rs. 18.0 - 24.0 Lakhs/mo,"Rs. 2,000 - Rs. 35,000",4.8 Stars (597 Reviews),No Website (Only IndiaMART / Sulekha listing),Founders / Master Makeup Artists,+91 9825 200 286,Relies purely on word-of-mouth; missing local Google Search dominance for 'Bridal Makeup Rohini Sector 7/8/9/14'.,"Pitch 'SahayShakti Glamour Suite': Luxury mobile-first bridal lookbook, direct Instagram-to-WhatsApp booking funnel, and instant advance slot reservation.",Hot (High Revenue / Zero Web Presence),Uncontacted / Ready for Pitch
SST-ROH-1147,Luxe Glow Bridal & Aesthetic Studio,Luxury Salons & Bridal Studios,Sector 11 Market,Near G3S Mall & Garg Trade Centre,"Rohini, Delhi - 110085",Rs. 16.0 - 21.0 Lakhs/mo,"Rs. 2,000 - Rs. 35,000",4.6 Stars (225 Reviews),No Website (Only Justdial & Google Map listing),Founders / Master Makeup Artists,+91 9847 395 163,Zero automated client review collection system; no digital loyalty membership landing page.,"Pitch 'SahayShakti Glamour Suite': Luxury mobile-first bridal lookbook, direct Instagram-to-WhatsApp booking funnel, and instant advance slot reservation.",Hot (High Revenue / Zero Web Presence),Uncontacted / Ready for Pitch
SST-ROH-1148,Hair Castle Unisex Salon & Spa,Luxury Salons & Bridal Studios,Sector 13 Central Market,Ring Road / Bhagwan Mahavir Hospital Road,"Rohini, Delhi - 110085",Rs. 19.0 - 24.0 Lakhs/mo,"Rs. 2,000 - Rs. 35,000",4.5 Stars (156 Reviews),No Website (Only Justdial & Google Map listing),Founders / Master Makeup Artists,+91 9810 258 777,No dedicated digital rate-card or bridal package deposit checkout; competitors with sleek landing pages win wedding bookings.,"Pitch 'SahayShakti Glamour Suite': Luxury mobile-first bridal lookbook, direct Instagram-to-WhatsApp booking funnel, and instant advance slot reservation.",Hot (High Revenue / Zero Web Presence),Uncontacted / Ready for Pitch
SST-ROH-1149,Golden Glow Bridal Studio & Spa,Luxury Salons & Bridal Studios,Sector 14 Prashant Vihar,Near Fun Cinema / Outer Ring Road,"Rohini, Delhi - 110085",Rs. 11.0 - 15.0 Lakhs/mo,"Rs. 2,000 - Rs. 35,000",4.5 Stars (45 Reviews),Broken / Inactive Free Subdomain (.business.site discontinued),Founders / Master Makeup Artists,+91 9835 925 105,No dedicated digital rate-card or bridal package deposit checkout; competitors with sleek landing pages win wedding bookings.,"Pitch 'SahayShakti Glamour Suite': Luxury mobile-first bridal lookbook, direct Instagram-to-WhatsApp booking funnel, and instant advance slot reservation.",High Priority,Uncontacted / Ready for Pitch
SST-ROH-1150,Urban Chic Unisex Styling Lounge,Luxury Salons & Bridal Studios,Sector 15 Main Commercial Market,Near KN Katju Marg,"Rohini, Delhi - 110089",Rs. 8.0 - 14.0 Lakhs/mo,"Rs. 2,000 - Rs. 35,000",4.7 Stars (268 Reviews),No Website (Only Justdial & Google Map listing),Founders / Master Makeup Artists,+91 9846 167 870,Relies purely on word-of-mouth; missing local Google Search dominance for 'Bridal Makeup Rohini Sector 7/8/9/14'.,"Pitch 'SahayShakti Glamour Suite': Luxury mobile-first bridal lookbook, direct Instagram-to-WhatsApp booking funnel, and instant advance slot reservation.",High Priority,Uncontacted / Ready for Pitch
SST-ROH-1151,Pari Makeover & Bridal Artistry,Luxury Salons & Bridal Studios,Sector 16 Market,Opposite DTU Hub,"Rohini, Delhi - 110089",Rs. 8.0 - 14.0 Lakhs/mo,"Rs. 2,000 - Rs. 35,000",4.5 Stars (525 Reviews),No Website (Only IndiaMART / Sulekha listing),Founders / Master Makeup Artists,+91 9875 999 646,No dedicated digital rate-card or bridal package deposit checkout; competitors with sleek landing pages win wedding bookings.,"Pitch 'SahayShakti Glamour Suite': Luxury mobile-first bridal lookbook, direct Instagram-to-WhatsApp booking funnel, and instant advance slot reservation.",High Priority,Uncontacted / Ready for Pitch
SST-ROH-1152,Bliss Unisex Hair & Beauty Lounge,Luxury Salons & Bridal Studios,Sector 17 Commercial Hub,Near City Centre,"Rohini, Delhi - 110089",Rs. 11.0 - 15.0 Lakhs/mo,"Rs. 2,000 - Rs. 35,000",4.4 Stars (673 Reviews),Extremely Outdated Static Page (Not Mobile Responsive),Founders / Master Makeup Artists,+91 9811 393 166,Zero automated client review collection system; no digital loyalty membership landing page.,"Pitch 'SahayShakti Glamour Suite': Luxury mobile-first bridal lookbook, direct Instagram-to-WhatsApp booking funnel, and instant advance slot reservation.",High Priority,Uncontacted / Ready for Pitch
SST-ROH-1153,Radiant Bride Makeover & Academy,Luxury Salons & Bridal Studios,Sector 24 Commercial Centre,Near Rithala Metro Link,"Rohini, Delhi - 110085",Rs. 10.0 - 13.0 Lakhs/mo,"Rs. 2,000 - Rs. 35,000",4.5 Stars (116 Reviews),Broken / Inactive Free Subdomain (.business.site discontinued),Founders / Master Makeup Artists,+91 9838 582 509,Inquiries lost in unorganized Instagram DMs; lacks a luxury bridal lookbook and slot reservation portal.,"Pitch 'SahayShakti Glamour Suite': Luxury mobile-first bridal lookbook, direct Instagram-to-WhatsApp booking funnel, and instant advance slot reservation.",High Priority,Uncontacted / Ready for Pitch
SST-ROH-1154,Scissors Society Premium Salon,Luxury Salons & Bridal Studios,Sector 3 Rohini Market,Near Jaipur Golden Hospital,"Rohini, Delhi - 110085",Rs. 16.0 - 20.0 Lakhs/mo,"Rs. 2,000 - Rs. 35,000",4.6 Stars (655 Reviews),No Website (Only IndiaMART / Sulekha listing),Founders / Master Makeup Artists,+91 9837 731 587,No dedicated digital rate-card or bridal package deposit checkout; competitors with sleek landing pages win wedding bookings.,"Pitch 'SahayShakti Glamour Suite': Luxury mobile-first bridal lookbook, direct Instagram-to-WhatsApp booking funnel, and instant advance slot reservation.",Hot (High Revenue / Zero Web Presence),Uncontacted / Ready for Pitch
SST-ROH-1155,Touch & Glow Beauty Studio & Nail Bar,Luxury Salons & Bridal Studios,Sector 5 CSC Market,Near Rajiv Gandhi Cancer Institute,"Rohini, Delhi - 110085",Rs. 21.0 - 25.0 Lakhs/mo,"Rs. 2,000 - Rs. 35,000",4.9 Stars (327 Reviews),Broken / Inactive Free Subdomain (.business.site discontinued),Founders / Master Makeup Artists,+91 9892 534 880,No dedicated digital rate-card or bridal package deposit checkout; competitors with sleek landing pages win wedding bookings.,"Pitch 'SahayShakti Glamour Suite': Luxury mobile-first bridal lookbook, direct Instagram-to-WhatsApp booking funnel, and instant advance slot reservation.",Hot (High Revenue / Zero Web Presence),Uncontacted / Ready for Pitch
SST-ROH-1156,Ridhima Makeovers & Bridal Suite,Luxury Salons & Bridal Studios,Sector 6 Commercial Complex,Near Ayodhya Chowk,"Rohini, Delhi - 110085",Rs. 8.0 - 14.0 Lakhs/mo,"Rs. 2,000 - Rs. 35,000",4.4 Stars (195 Reviews),No Website (Only Instagram Profile & WhatsApp link),Founders / Master Makeup Artists,+91 9878 116 511,Zero automated client review collection system; no digital loyalty membership landing page.,"Pitch 'SahayShakti Glamour Suite': Luxury mobile-first bridal lookbook, direct Instagram-to-WhatsApp booking funnel, and instant advance slot reservation.",High Priority,Uncontacted / Ready for Pitch
SST-ROH-1157,Reflexions Unisex Hair & Skin Lounge,Luxury Salons & Bridal Studios,Sector 18 Commercial Hub,Badli Road / Samaypur link,"Rohini, Delhi - 110089",Rs. 19.0 - 21.0 Lakhs/mo,"Rs. 2,000 - Rs. 35,000",4.9 Stars (589 Reviews),Broken / Inactive Free Subdomain (.business.site discontinued),Founders / Master Makeup Artists,+91 9815 747 968,No dedicated digital rate-card or bridal package deposit checkout; competitors with sleek landing pages win wedding bookings.,"Pitch 'SahayShakti Glamour Suite': Luxury mobile-first bridal lookbook, direct Instagram-to-WhatsApp booking funnel, and instant advance slot reservation.",Hot (High Revenue / Zero Web Presence),Uncontacted / Ready for Pitch
SST-ROH-1158,Glitz & Glamour Nail & Lash Bar,Luxury Salons & Bridal Studios,Sector 22 Market,Near Pocket 4 Market,"Rohini, Delhi - 110086",Rs. 19.0 - 22.0 Lakhs/mo,"Rs. 2,000 - Rs. 35,000",4.7 Stars (568 Reviews),No Website (Only IndiaMART / Sulekha listing),Founders / Master Makeup Artists,+91 9846 584 839,Relies purely on word-of-mouth; missing local Google Search dominance for 'Bridal Makeup Rohini Sector 7/8/9/14'.,"Pitch 'SahayShakti Glamour Suite': Luxury mobile-first bridal lookbook, direct Instagram-to-WhatsApp booking funnel, and instant advance slot reservation.",Hot (High Revenue / Zero Web Presence),Uncontacted / Ready for Pitch
SST-ROH-1159,Sparkle Bridal & Party Makeovers,Luxury Salons & Bridal Studios,Sector 25 Marble & Commercial Hub,Near Rithala Industrial Area,"Rohini, Delhi - 110085",Rs. 9.0 - 13.0 Lakhs/mo,"Rs. 2,000 - Rs. 35,000",4.7 Stars (190 Reviews),Broken / Inactive Free Subdomain (.business.site discontinued),Founders / Master Makeup Artists,+91 9854 573 244,Relies purely on word-of-mouth; missing local Google Search dominance for 'Bridal Makeup Rohini Sector 7/8/9/14'.,"Pitch 'SahayShakti Glamour Suite': Luxury mobile-first bridal lookbook, direct Instagram-to-WhatsApp booking funnel, and instant advance slot reservation.",High Priority,Uncontacted / Ready for Pitch
SST-ROH-1160,The Makeover Room By Sonal,Luxury Salons & Bridal Studios,Mangolpuri Marble Market Hub (Rohini Border),Main Outer Ring Road,"Rohini, Delhi - 110083",Rs. 14.0 - 19.0 Lakhs/mo,"Rs. 2,000 - Rs. 35,000",4.7 Stars (553 Reviews),Broken / Inactive Free Subdomain (.business.site discontinued),Founders / Master Makeup Artists,+91 9823 140 248,Zero automated client review collection system; no digital loyalty membership landing page.,"Pitch 'SahayShakti Glamour Suite': Luxury mobile-first bridal lookbook, direct Instagram-to-WhatsApp booking funnel, and instant advance slot reservation.",High Priority,Uncontacted / Ready for Pitch
SST-ROH-1161,Mane Attraction Hair & Beard Studio,Luxury Salons & Bridal Studios,GT Karnal Road Banquet Belt,Alipur / Rohini Extn,"Rohini, Delhi - 110036",Rs. 13.0 - 17.0 Lakhs/mo,"Rs. 2,000 - Rs. 35,000",4.6 Stars (372 Reviews),No Website (Only Instagram Profile & WhatsApp link),Founders / Master Makeup Artists,+91 9838 765 876,Relies purely on word-of-mouth; missing local Google Search dominance for 'Bridal Makeup Rohini Sector 7/8/9/14'.,"Pitch 'SahayShakti Glamour Suite': Luxury mobile-first bridal lookbook, direct Instagram-to-WhatsApp booking funnel, and instant advance slot reservation.",High Priority,Uncontacted / Ready for Pitch
SST-ROH-1162,Lavish Locks Luxury Salon & Spa,Luxury Salons & Bridal Studios,Pitampura Commercial Hub,Near Netaji Subhash Place / Rani Bagh,"Rohini, Delhi - 110034",Rs. 14.0 - 20.0 Lakhs/mo,"Rs. 2,000 - Rs. 35,000",4.3 Stars (625 Reviews),No Website (Only IndiaMART / Sulekha listing),Founders / Master Makeup Artists,+91 9817 605 875,Relies purely on word-of-mouth; missing local Google Search dominance for 'Bridal Makeup Rohini Sector 7/8/9/14'.,"Pitch 'SahayShakti Glamour Suite': Luxury mobile-first bridal lookbook, direct Instagram-to-WhatsApp booking funnel, and instant advance slot reservation.",High Priority,Uncontacted / Ready for Pitch
SST-ROH-1163,Bridal Bliss Makeovers & Academy,Luxury Salons & Bridal Studios,Sector 7 Market,Near Rohini West Metro Station,"Rohini, Delhi - 110085",Rs. 10.0 - 13.0 Lakhs/mo,"Rs. 2,000 - Rs. 35,000",4.6 Stars (180 Reviews),No Website (Only Instagram Profile & WhatsApp link),Founders / Master Makeup Artists,+91 9849 854 263,No dedicated digital rate-card or bridal package deposit checkout; competitors with sleek landing pages win wedding bookings.,"Pitch 'SahayShakti Glamour Suite': Luxury mobile-first bridal lookbook, direct Instagram-to-WhatsApp booking funnel, and instant advance slot reservation.",High Priority,Uncontacted / Ready for Pitch
